Time (ms),User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq,User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq
174361,0.000000,7.128775,7.128775,4.528260,0.733208,1.034126,0.921343,0.473598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
174461,0.000000,70.733536,70.733536,9.562247,59.472095,0.884872,0.855825,33.128613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
174550,0.000000,24.290346,24.290346,17.494967,4.171645,1.021743,4.503309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
174697,0.000000,19.907804,19.907804,14.037488,3.765783,0.879805,4.393100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
174800,0.000000,47.820068,47.820068,20.048336,25.514610,0.483151,4.484288,0.000000,1.000000,154.753525,154.753525,122.977493,18.892113,2.891185,57.385868,0.000000
174900,0.000000,107.460724,107.460724,41.366913,18.053112,26.198164,6.670166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175050,0.000000,143.665359,143.665359,47.405411,47.351261,26.356539,8.862391,0.000000,1.000000,22.529659,22.529659,14.632607,6.659773,0.705612,5.400987,0.000000
175169,0.000000,20.059147,20.059147,7.638396,11.384651,0.160547,0.745953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175400,0.000000,128.827591,128.827591,60.664730,0.000000,36.581699,9.916570,0.000000,1.000000,54.569481,54.569481,42.194977,0.000000,3.645396,9.145187,0.000000
175497,0.000000,111.047607,111.047607,57.727921,0.000000,28.348717,7.416891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175600,0.000000,42.966881,42.966881,16.388041,0.000000,6.943162,2.469275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175729,0.000000,32.300076,32.300076,14.506155,0.000000,7.074842,1.592917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175829,0.000000,162.847961,162.847961,15.230206,136.234009,4.557757,3.262177,57.443886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175929,0.000000,51.581860,51.581860,13.653002,23.372850,4.770689,2.094703,9.812340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176033,0.000000,46.045761,46.045761,14.660718,20.266304,5.701485,6.852580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176097,0.000000,93.912788,93.912788,15.589708,67.360321,4.909588,6.353758,40.693192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176197,0.000000,94.579872,94.579872,45.583611,39.442219,2.998053,23.799810,13.004041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176300,0.000000,85.429359,85.429359,24.154079,30.407274,12.477780,0.000000,10.761408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176429,0.000000,88.076416,88.076416,15.158007,25.424389,18.077078,0.000000,7.905316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176529,0.000000,49.871677,49.871677,23.518211,15.294473,3.416665,10.212129,8.233494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176633,0.000000,29.830238,29.830238,11.834838,7.508405,4.071448,5.290437,4.764915,1.000000,51.494030,51.494030,42.564987,0.000000,1.698437,11.028043,0.000000
176729,0.000000,33.683060,33.683060,14.999088,4.669168,4.166067,3.277902,1.472730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176797,0.000000,41.204388,41.204388,5.218850,30.859772,1.737445,0.782045,18.231768,1.000000,114.299278,114.299278,112.397003,0.000000,0.788288,46.941589,0.000000
176897,0.000000,12.770178,12.770178,3.281763,5.411214,1.751429,0.510465,3.255327,1.000000,4.637639,4.637639,4.085989,0.000000,0.278729,0.236956,0.000000
176997,0.000000,14.431286,14.431286,2.792080,6.302677,0.763902,1.456748,4.690464,1.000000,2.122781,2.122781,1.504104,0.000000,0.214486,0.097207,0.000000
177100,0.000000,48.463673,48.463673,7.530975,38.014492,0.981191,0.000000,20.939705,1.000000,17.934837,17.934837,17.100641,0.000000,0.214707,2.209485,0.000000
177229,0.000000,22.725533,22.725533,10.070896,7.885536,2.063607,0.000000,2.540668,1.000000,8.103917,8.103917,6.465878,0.000000,0.188923,0.494338,0.000000
177329,0.000000,20.052204,20.052204,6.219129,10.104188,1.593613,1.202334,7.359383,1.000000,3.465168,3.465168,2.153442,0.000000,0.103810,0.842066,0.000000
177429,0.000000,21.296255,21.296255,12.810328,5.745479,1.188459,6.221677,2.371729,1.000000,1.700852,1.700852,0.858675,0.000000,0.072264,0.000000,0.000000
177529,0.000000,15.556410,15.556410,4.386861,4.543406,1.415845,2.864839,2.031737,1.000000,8.632197,8.632197,8.275116,0.000000,0.065729,0.000000,0.000000
177597,0.000000,13.015646,13.015646,4.947508,2.874347,1.473355,2.023496,1.114123,1.000000,5.989746,5.989746,5.854723,0.000000,0.052254,0.000000,0.000000
177697,0.000000,35.743549,35.743549,27.253988,5.850363,0.979835,11.515034,4.449544,1.000000,5.668103,5.668103,5.469698,0.000000,0.033250,0.000000,0.000000
177800,0.000000,9.243728,9.243728,4.086623,2.793420,1.002392,0.000000,1.518137,1.000000,4.998888,4.998888,4.542909,0.000000,0.084853,0.000000,0.000000
177929,0.000000,26.823107,26.823107,24.213856,1.254933,0.498971,13.457047,0.539255,1.000000,2.153443,2.153443,1.686434,0.000000,0.122923,0.000000,0.000000
178025,0.000000,17.248615,17.248615,15.618890,0.661794,0.196562,6.163433,0.198264,1.000000,35.165428,35.165428,34.537910,0.000000,0.133025,17.904478,0.000000
178129,0.000000,7.208585,7.208585,5.660899,0.604409,0.097372,2.476782,0.207568,1.000000,9.730794,9.730794,9.061955,0.000000,0.110334,4.749037,0.000000
178229,0.000000,9.270102,9.270102,8.242652,0.535942,0.049583,3.445836,0.220473,1.000000,2.601540,2.601540,1.968744,0.000000,0.122987,0.898332,0.000000
178329,0.000000,2.433564,2.433564,1.741370,0.426108,0.024750,0.000000,0.178243,1.000000,8.817859,8.817859,8.397163,0.000000,0.088180,3.582809,0.000000
178397,0.000000,1.083237,1.083237,0.214076,0.321608,0.213828,0.000000,0.128773,1.000000,14.765886,14.765886,14.456977,0.000000,0.048847,1.832595,0.000000
178497,0.000000,1.417548,1.417548,0.889501,0.223585,0.062915,0.000000,0.086084,1.000000,3.965379,3.965379,3.608997,0.000000,0.110915,0.673964,0.000000
178600,0.000000,2.405308,2.405308,0.910042,0.280633,0.417815,0.000000,0.081347,1.000000,2.879126,2.879126,2.173461,0.000000,0.278026,0.247454,0.000000
178725,0.000000,1.777597,1.777597,0.719228,0.202410,0.285612,0.000000,0.057572,1.000000,1.673392,1.673392,1.155105,0.000000,0.246263,0.173666,0.000000
178829,0.000000,1.398870,1.398870,0.870398,0.120404,0.155208,0.526570,0.035462,1.000000,2.249074,2.249074,1.161529,0.000000,0.256829,0.237929,0.000000
178929,0.000000,0.851265,0.851265,0.420647,0.106536,0.117317,0.188662,0.031096,1.000000,7.368597,7.368597,6.698190,0.000000,0.339217,3.379740,0.000000
179000,0.000000,111.681992,111.681992,25.681702,27.987999,22.380465,0.000000,5.550386,1.000000,20.191319,20.191319,19.701406,0.000000,0.259995,4.671624,0.000000
179125,0.000000,112.387573,112.387573,25.624886,28.129993,22.605310,0.000000,5.526633,1.000000,6.931828,6.931828,6.074992,0.000000,0.270422,2.550061,0.000000
179193,0.000000,0.677107,0.677107,0.193452,0.112779,0.102026,0.000000,0.036774,1.000000,8.973946,8.973946,8.209478,0.000000,0.153304,3.130089,0.000000
179300,0.000000,127.664101,127.664101,32.387024,31.053921,25.029152,0.000000,5.660690,1.000000,6.778678,6.778678,5.926859,0.000000,0.335410,0.344097,0.000000
179400,0.000000,64.147133,64.147133,21.749121,16.333176,9.254798,5.127684,5.168506,1.000000,3.991074,3.991074,3.360033,0.000000,0.287202,0.215552,0.000000
179500,0.000000,16.967939,16.967939,10.214931,2.870880,1.921701,4.835440,1.024181,1.000000,10.033562,10.033562,9.740885,0.000000,0.098174,1.793756,0.000000
179600,0.000000,120.752411,120.752411,50.893845,23.707922,17.814415,15.895255,5.264087,1.000000,5.681046,5.681046,5.558547,0.000000,0.034346,2.815563,0.000000
179700,0.000000,110.659897,110.659897,45.018425,23.607433,15.970620,13.767019,5.659976,1.000000,1.817967,1.817967,1.660394,0.000000,0.025993,0.882187,0.000000
179800,0.000000,7.050231,7.050231,5.232784,0.613527,0.401465,1.615171,0.422710,1.000000,1.105192,1.105192,0.713992,0.000000,0.013374,0.335445,0.000000
179900,0.000000,4.935391,4.935391,3.412055,0.294754,0.556307,1.147234,0.211579,1.000000,2.027346,2.027346,1.592514,0.000000,0.035184,0.410477,0.000000
180000,0.000000,4.446495,4.446495,2.915339,0.415142,0.458390,1.381023,0.152366,1.000000,2.830350,2.830350,1.862078,0.000000,0.349287,0.462823,0.000000
180100,0.000000,58.790298,58.790298,21.436829,13.974617,8.464856,4.829839,4.249032,1.000000,19.318943,19.318943,17.515333,0.000000,0.607742,4.710128,0.000000
180225,0.000000,124.905052,124.905052,29.492462,32.948624,24.762402,0.000000,6.965401,1.000000,3.472635,3.472635,2.106174,0.000000,0.584985,0.459661,0.000000
180325,0.000000,0.764713,0.764713,0.071078,0.215221,0.052910,0.000000,0.160573,1.000000,7.397834,7.397834,6.510802,0.000000,0.320971,4.464299,0.000000
180425,0.000000,1.016954,1.016954,0.045240,0.266659,0.094973,0.000000,0.163699,1.000000,8.201945,8.201945,7.338036,0.000000,0.270769,3.943045,0.000000
180500,0.000000,80.815132,80.815132,43.743629,19.822861,5.040894,14.758565,6.724738,1.000000,8.083879,8.083879,7.372658,0.000000,0.234412,5.085426,0.000000
180629,0.000000,81.063217,81.063217,43.394115,20.155405,5.135702,14.778264,6.870173,1.000000,6.895215,6.895215,6.355214,0.000000,0.169012,0.800291,0.000000
180697,0.000000,0.385739,0.385739,0.081464,0.152846,0.031916,0.000000,0.059229,1.000000,5.058115,5.058115,4.572055,0.000000,0.118813,2.448512,0.000000
180800,0.000000,0.989488,0.989488,0.197170,0.536378,0.057888,0.000000,0.438334,1.000000,3.844111,3.844111,2.881018,0.000000,0.087254,0.810420,0.000000
180925,0.000000,31.388485,31.388485,30.594276,0.202950,0.044965,17.065586,0.119115,1.000000,9.012444,9.012444,8.716169,0.000000,0.039401,2.469024,0.000000
181025,0.000000,5.475042,5.475042,4.445889,0.660865,0.043905,1.537525,0.351152,1.000000,17.015522,17.015522,16.475309,0.000000,0.038339,5.134179,0.000000
181125,0.000000,10.051478,10.051478,9.563663,0.259628,0.038256,2.960780,0.126968,1.000000,8.476897,8.476897,8.314645,0.000000,0.044822,4.797314,0.000000
181225,0.000000,5.460259,5.460259,4.690774,0.202847,0.193392,2.028190,0.136117,1.000000,3.970642,3.970642,3.847246,0.000000,0.041927,1.393992,0.000000
181325,0.000000,16.059944,16.059944,15.444784,0.370825,0.064037,7.198653,0.252719,1.000000,2.329702,2.329702,2.198445,0.000000,0.034540,0.558892,0.000000
181393,0.000000,6.980718,6.980718,6.383105,0.387238,0.055807,2.949756,0.260781,1.000000,11.105087,11.105087,10.909077,0.000000,0.029513,5.691179,0.000000
181493,0.000000,6.300902,6.300902,5.698059,0.363041,0.076358,1.999957,0.200770,1.000000,5.296755,5.296755,4.655128,0.000000,0.026180,2.358825,0.000000
181593,0.000000,2.368649,2.368649,1.815609,0.278913,0.094414,0.664973,0.138104,1.000000,5.477121,5.477121,5.043155,0.000000,0.022393,2.343709,0.000000
181700,0.000000,15.043742,15.043742,14.370999,0.213059,0.175758,10.745974,0.075399,1.000000,15.870724,15.870724,15.230208,0.000000,0.015170,5.568980,0.000000
181800,0.000000,2.430314,2.430314,1.981625,0.092648,0.149471,0.000000,0.020724,1.000000,3.808917,3.808917,3.577340,0.000000,0.006575,1.284489,0.000000
181921,0.000000,1.482516,1.482516,0.532901,0.374664,0.174036,0.000000,0.260393,1.000000,10.586075,10.586075,9.223701,0.000000,0.016054,4.194184,0.000000
182021,0.000000,1.622948,1.622948,0.734796,0.490149,0.271294,0.000000,0.327524,1.000000,6.258150,6.258150,5.303615,0.000000,0.009122,0.359314,0.000000
182121,0.000000,4.576184,4.576184,3.752233,0.374663,0.247432,0.000000,0.174583,1.000000,8.120671,8.120671,7.593375,0.000000,0.017809,2.905449,0.000000
182189,0.000000,2.793055,2.793055,0.821640,1.426174,0.285884,0.000000,0.856201,1.000000,3.563294,3.563294,3.340949,0.000000,0.023927,0.980515,0.000000
182289,0.000000,3.087379,3.087379,1.207934,1.242358,0.275241,0.000000,0.732903,1.000000,24.025978,24.025978,21.824497,0.000000,0.025044,8.365502,0.000000
182400,0.000000,4.807700,4.807700,1.834959,1.021877,0.739836,0.000000,0.549621,1.000000,42.744694,42.744694,42.103962,0.000000,0.013982,15.399594,0.000000
182525,0.000000,7.238420,7.238420,4.593183,0.590866,0.688657,0.000000,0.259732,1.000000,52.715855,52.715855,52.105087,0.000000,0.041413,23.386005,0.000000
182625,0.000000,3.048338,3.048338,1.320794,0.326626,0.552634,0.000000,0.106261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
182725,0.000000,11.593079,11.593079,9.964987,0.354571,0.395842,3.552913,0.062607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
182800,0.000000,70.786880,70.786880,34.947258,21.367418,4.716145,10.590575,6.580369,1.000000,14.388244,14.388244,13.489066,0.000000,0.264435,0.000000,0.000000
182921,0.000000,63.423546,63.423546,26.468521,21.127846,5.366012,0.000000,6.559126,1.000000,7.351389,7.351389,7.156635,0.000000,0.060902,0.000000,0.000000
183021,0.000000,4.098909,4.098909,2.465147,0.925052,0.205804,0.000000,0.375390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183100,0.000000,70.586761,70.586761,23.360289,26.651661,6.940240,0.000000,9.103092,1.000000,3.340585,3.340585,2.830869,0.000000,0.055234,0.000000,0.000000
183200,0.000000,86.607292,86.607292,38.739544,26.534494,7.161156,0.000000,9.177519,1.000000,2.901161,2.901161,2.487300,0.000000,0.013952,0.000000,0.000000
183321,0.000000,4.792956,4.792956,4.327414,0.281496,0.027665,0.000000,0.098552,1.000000,5.999161,5.999161,5.411068,0.000000,0.014826,0.000000,0.000000
183421,0.000000,1.974416,1.974416,1.279751,0.122874,0.026921,0.000000,0.051370,1.000000,2.621990,2.621990,2.420338,0.000000,0.020205,0.000000,0.000000
183521,0.000000,19.553623,19.553623,18.956404,0.084091,0.043925,0.000000,0.029505,1.000000,6.235022,6.235022,6.122550,0.000000,0.019442,0.000000,0.000000
183621,0.000000,16.611752,16.611752,16.162247,0.076303,0.054489,7.533284,0.018631,1.000000,45.193634,45.193634,19.738960,24.423424,0.022179,0.000000,0.000000
183721,0.000000,9.775593,9.775593,8.926275,0.103290,0.092204,3.021489,0.019900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183789,0.000000,3.470817,3.470817,2.481927,0.140224,0.152885,1.513238,0.024902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183900,0.000000,4.308061,4.308061,3.296527,0.193744,0.211725,2.113730,0.028386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184025,0.000000,1.766759,1.766759,0.943906,0.203562,0.196269,0.000000,0.026897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184125,0.000000,3.516130,3.516130,3.068614,0.130146,0.113943,0.000000,0.019278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184221,0.000000,1.218543,1.218543,0.910168,0.095260,0.091743,0.000000,0.014172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184321,0.000000,0.761969,0.761969,0.219968,0.071095,0.163893,0.000000,0.010296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184421,0.000000,1.765290,1.765290,1.126098,0.048183,0.214991,0.000000,0.006449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184500,0.000000,102.546356,102.546356,55.338478,28.102116,6.423174,15.745476,9.322195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184600,0.000000,15.424505,15.424505,7.324350,3.422563,1.725451,1.434703,0.219453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184700,0.000000,94.717484,94.717484,47.959465,29.065702,5.344560,14.856866,9.457533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184821,0.000000,1.909050,1.909050,1.685226,0.058613,0.082242,0.562626,0.006189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184921,0.000000,0.389904,0.389904,0.187566,0.078972,0.047773,0.000000,0.006543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185021,0.000000,0.562791,0.562791,0.267445,0.108903,0.095902,0.000000,0.007229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185121,0.000000,0.840954,0.840954,0.226842,0.120855,0.146616,0.000000,0.008524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185200,0.000000,78.591721,78.591721,32.062443,28.511265,5.380369,14.117100,9.523871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185300,0.000000,24.841087,24.841087,12.280219,7.703003,1.633453,3.754167,2.376467,1.000000,25.647303,25.647303,17.755007,2.785307,2.388985,0.000000,0.000000
185385,0.000000,73.029648,73.029648,38.264996,21.324066,3.855977,11.575227,7.183579,1.000000,18.241678,18.241678,8.270477,9.180307,0.076598,0.000000,0.000000
185500,0.000000,1.464320,1.464320,1.277363,0.094626,0.018768,0.779568,0.026331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185621,0.000000,1.516648,1.516648,1.402610,0.062119,0.013093,0.807433,0.019563,1.000000,8.582590,8.582590,4.495367,2.996957,0.182605,0.000000,0.000000
185721,0.000000,12.265528,12.265528,12.109546,0.035898,0.029816,7.627054,0.016510,1.000000,8.100886,8.100886,5.711961,2.184027,0.061637,0.000000,0.000000
185817,0.000000,2.242399,2.242399,2.122735,0.025512,0.013524,0.684972,0.013125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185917,0.000000,1.404491,1.404491,1.260055,0.046821,0.010248,0.000000,0.013793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185985,0.000000,12.934848,12.934848,12.516037,0.071641,0.015748,5.915079,0.012235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186085,0.000000,30.819769,30.819769,30.431301,0.052918,0.038864,14.481362,0.012431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186200,0.000000,12.998231,12.998231,12.608505,0.050675,0.036871,0.000000,0.014378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186321,0.000000,4.027659,4.027659,3.835495,0.043799,0.020371,0.000000,0.009922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186421,0.000000,1.205924,1.205924,0.907699,0.061297,0.020198,0.000000,0.004605,1.000000,36.809048,36.809048,28.290619,5.774813,0.932458,0.000000,0.000000
186500,0.000000,0.671489,0.671489,0.288557,0.095429,0.029022,0.000000,0.004356,1.000000,11.698150,11.698150,11.105851,0.000000,0.173226,0.000000,0.000000
186649,0.000000,2.463814,2.463814,1.955601,0.101142,0.031377,0.879317,0.002471,1.000000,23.493322,23.493322,23.071115,0.000000,0.134456,0.000000,0.000000
186749,0.000000,2.080677,2.080677,1.855300,0.056244,0.024832,1.196793,0.001591,1.000000,4.905279,4.905279,4.664875,0.000000,0.080783,0.000000,0.000000
186850,0.000000,0.996466,0.996466,0.825387,0.046922,0.026513,0.362527,0.001100,1.000000,26.098667,26.098667,25.404293,0.000000,0.063501,0.000000,0.000000
186985,0.000000,3.864355,3.864355,3.758453,0.025198,0.029312,0.000000,0.000825,1.000000,11.661842,11.661842,11.101921,0.000000,0.064966,0.000000,0.000000
187085,0.000000,0.518106,0.518106,0.453504,0.016466,0.022806,0.000000,0.001564,1.000000,54.927109,54.927109,54.607059,0.000000,0.073303,26.173214,0.000000
187185,0.000000,1.772507,1.772507,1.708784,0.024915,0.020619,1.392834,0.003124,1.000000,18.579618,18.579618,18.317280,0.000000,0.093893,7.947764,0.000000
187253,0.000000,4.893982,4.893982,4.790963,0.021022,0.019062,3.401738,0.004811,1.000000,5.337409,5.337409,5.103946,0.000000,0.126106,1.387252,0.000000
187349,0.000000,11.160300,11.160300,10.898126,0.019515,0.019607,7.179979,0.005420,1.000000,8.606102,8.606102,8.279397,0.000000,0.161121,2.397095,0.000000
187450,0.000000,11.361218,11.361218,10.965060,0.049829,0.038135,4.911352,0.009929,1.000000,36.907997,36.907997,7.415950,27.239670,0.267066,1.772444,0.000000
187585,0.000000,6.414299,6.414299,5.696413,0.106481,0.046413,2.364835,0.053328,1.000000,40.144485,40.144485,2.858094,35.680500,0.387843,0.561565,0.000000
187685,0.000000,31.911514,31.911514,30.594162,0.096235,0.109795,17.084957,0.031018,1.000000,37.856491,37.856491,35.285820,0.000000,0.345445,11.247152,0.000000
187800,0.000000,47.773533,47.773533,28.428211,10.429958,2.386325,9.368824,2.095694,1.000000,28.763844,28.763844,11.911247,14.764699,0.476347,0.000000,0.000000
187900,0.000000,36.939468,36.939468,18.509819,14.374380,0.786267,6.235505,6.304352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188000,0.000000,85.985382,85.985382,44.197182,29.138378,3.368513,14.602176,0.000000,1.000000,90.309433,90.309433,67.137627,20.760946,0.649063,25.230806,0.000000
188153,0.000000,8.212334,8.212334,1.692099,4.868586,0.466017,0.982691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188250,0.000000,5.606228,5.606228,0.823264,3.784433,0.497424,0.187191,0.000000,1.000000,68.253654,68.253654,64.363380,2.839610,0.382738,20.171980,0.000000
188381,0.000000,4.196291,4.196291,1.667895,1.518975,0.468968,0.000000,0.000000,1.000000,16.961008,16.961008,15.743372,0.960474,0.136088,0.000000,0.000000
188450,0.000000,91.635185,91.635185,41.820892,37.278244,3.353064,13.152880,17.020582,1.000000,8.355022,8.355022,6.149589,1.418884,0.122798,0.000000,0.000000
188585,0.000000,87.757538,87.757538,38.900555,33.964901,4.167856,12.008903,14.746876,1.000000,56.007385,56.007385,53.847885,1.107919,0.108217,21.090776,0.000000
188685,0.000000,14.414124,14.414124,1.435265,9.670124,1.068276,0.000000,4.523953,1.000000,21.099752,21.099752,19.841564,0.000000,0.157979,5.462584,0.000000
188749,0.000000,11.687699,11.687699,5.844328,3.525586,0.680131,0.000000,1.372193,1.000000,72.792793,72.792793,71.897110,0.000000,0.222753,38.758926,0.000000
188849,0.000000,8.667076,8.667076,2.079543,2.669765,0.568592,0.000000,0.475694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188985,0.000000,28.215754,28.215754,23.882141,2.873689,0.470212,0.000000,0.383741,1.000000,23.487047,23.487047,21.999353,0.000000,0.524759,0.000000,0.000000
189100,0.000000,12.998849,12.998849,5.098757,6.728567,0.456240,0.000000,1.468051,1.000000,8.243678,8.243678,6.968059,0.000000,0.183088,0.000000,0.000000
189217,0.000000,42.984344,42.984344,35.751907,6.350492,0.310654,21.871336,1.341265,1.000000,14.627819,14.627819,13.771633,0.000000,0.097957,0.000000,0.000000
189317,0.000000,13.101358,13.101358,9.858741,2.664861,0.153442,6.935295,1.553408,1.000000,7.243962,7.243962,6.304653,0.000000,0.042788,0.000000,0.000000
189417,0.000000,40.379791,40.379791,36.575653,2.806401,0.287619,20.574398,1.944748,1.000000,3.193060,3.193060,2.576626,0.000000,0.027315,0.000000,0.000000
189500,0.000000,34.194778,34.194778,14.948896,17.286152,0.384445,8.167474,12.014921,1.000000,23.481030,23.481030,10.877042,12.222657,0.024254,0.000000,0.000000
189649,0.000000,32.051662,32.051662,26.614002,3.807448,0.530901,14.917331,1.778552,1.000000,5.794674,5.794674,2.831172,2.662287,0.094941,0.000000,0.000000
189749,0.000000,9.446499,9.446499,7.216721,1.218583,0.355013,0.000000,0.000000,1.000000,2.670585,2.670585,1.168953,1.052121,0.171069,0.000000,0.000000
189850,0.000000,4.505223,4.505223,2.364429,1.420197,0.217436,0.000000,0.000000,1.000000,41.831371,41.831371,38.722328,2.367769,0.399618,0.000000,0.000000
189950,0.000000,40.868958,40.868958,18.039927,12.784774,2.795407,0.000000,0.000000,1.000000,4.848443,4.848443,4.276337,0.000000,0.302624,0.000000,0.000000
190081,0.000000,50.741478,50.741478,29.628918,11.196112,2.556834,20.473188,0.000000,1.000000,11.721588,11.721588,11.144604,0.000000,0.283926,0.000000,0.000000
190181,0.000000,24.880169,24.880169,22.966148,0.974687,0.162813,22.181150,0.000000,1.000000,2.715267,2.715267,2.401710,0.000000,0.143536,0.000000,0.000000
190245,0.000000,20.147129,20.147129,5.780972,13.784002,0.143514,4.342305,12.411423,1.000000,2.422465,2.422465,2.162062,0.000000,0.093567,0.000000,0.000000
190349,0.000000,4.323848,4.323848,0.617615,3.209143,0.136544,0.000000,2.692668,1.000000,1.852881,1.852881,1.580469,0.000000,0.060479,0.000000,0.000000
190449,0.000000,3.686379,3.686379,2.209453,0.600956,0.155776,0.000000,0.319858,1.000000,2.007240,2.007240,1.403392,0.000000,0.037030,0.000000,0.000000
190550,0.000000,33.525772,33.525772,31.503321,1.660190,0.078767,19.161814,1.455204,1.000000,1.279039,1.279039,0.976015,0.000000,0.033221,0.000000,0.000000
190681,0.000000,31.961346,31.961346,30.913612,0.872118,0.046523,19.065575,0.751534,1.000000,1.499510,1.499510,1.201002,0.000000,0.081997,0.000000,0.000000
190781,0.000000,18.017225,18.017225,17.134567,0.666013,0.020441,15.704659,0.313482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
190881,0.000000,13.050308,13.050308,12.272720,0.585204,0.009423,11.696186,0.156678,1.000000,4.547309,4.547309,2.057972,0.000000,0.384619,0.000000,0.000000
190977,0.000000,5.321903,5.321903,4.851786,0.309176,0.004744,4.082240,0.083249,1.000000,5.034333,5.034333,2.150458,2.290653,0.235723,0.000000,0.000000
191045,0.000000,0.614771,0.614771,0.322816,0.161156,0.014643,0.000000,0.045580,1.000000,4.643050,4.643050,0.928583,3.081475,0.204222,0.000000,0.000000
191145,0.000000,12.403924,12.403924,12.116528,0.149476,0.030019,0.000000,0.020384,1.000000,3.526540,3.526540,0.458240,2.110917,0.208716,0.000000,0.000000
191245,0.000000,4.594824,4.594824,4.098761,0.394814,0.031735,0.000000,0.019569,1.000000,17.284269,17.284269,14.152534,2.362161,0.156052,0.000000,0.000000
191350,0.000000,30.998970,30.998970,9.691254,13.907690,1.650087,0.000000,6.162137,1.000000,10.091225,10.091225,8.191096,1.339258,0.127796,0.000000,0.000000
191477,0.000000,37.615555,37.615555,16.811758,13.697645,1.418938,6.836226,6.168376,1.000000,11.750891,11.750891,7.495367,2.702635,0.128592,0.000000,0.000000
