Time,video,frame_index,slidedFather,slidedMother,slidedTherapist,slidedPatient
13746,F1044N.VOB,13746,NA,0.000576779,0.003968498,0.00458070564
13747,F1044N.VOB,13747,NA,0.0006092386,0.00431552,0.00711459404
13748,F1044N.VOB,13748,NA,0.000561798,0.004253234,0.00864619
13749,F1044N.VOB,13749,NA,0.00046941344,0.003826132,0.009665378
13750,F1044N.VOB,13750,NA,0.00047440724,0.004199848,0.00967101
13751,F1044N.VOB,13751,NA,0.00039700384,0.004297726,0.008192912
13752,F1044N.VOB,13752,NA,0.00037702864,0.003692664,0.006990724
13753,F1044N.VOB,13753,NA,0.00060174804,0.003612582,0.0069316
13754,F1044N.VOB,13754,NA,0.0007215982,0.00383503,0.006357252
13755,F1044N.VOB,13755,NA,0.00061672928,0.003158784,0.00534651
13756,F1044N.VOB,13756,NA,0.00049438228,0.00299862,0.00443994
13757,F1044N.VOB,13757,NA,0.00044194788,0.003203272,0.0032433804
13758,F1044N.VOB,13758,NA,0.00022721588,0.003114294,0.0018919722
13759,F1044N.VOB,13759,NA,9.73782e-05,0.003292254,0.0013683002
13760,F1044N.VOB,13760,NA,8.239692e-05,0.00361258,0.0018300322
13761,F1044N.VOB,13761,NA,8.239692e-05,0.003292254,0.0034798762
13762,F1044N.VOB,13762,NA,6.242192e-05,0.003292254,0.0064811238
13763,F1044N.VOB,13763,NA,2.49688e-05,0.003470212,0.009659752
13764,F1044N.VOB,13764,NA,1.498128e-05,0.003176578,0.012002192
13765,F1044N.VOB,13765,NA,1.747816e-05,0.00298972,0.012159856
13766,F1044N.VOB,13766,NA,1.747816e-05,0.003221066,0.01154046
13767,F1044N.VOB,13767,NA,4.99376e-06,0.00298972,0.010124302
13768,F1044N.VOB,13768,NA,4.99376e-06,0.002963026,0.008654642
13769,F1044N.VOB,13769,NA,4.99376e-06,0.00295413,0.00797894
13770,F1044N.VOB,13770,NA,2.49688e-06,0.002847356,0.008437856
13771,F1044N.VOB,13771,NA,2.49688e-06,0.003069806,0.007917002
13772,F1044N.VOB,13772,NA,2.49688e-06,0.003238866,0.006582486
13773,F1044N.VOB,13773,NA,2.49688e-06,0.00300752,0.005394374
13774,F1044N.VOB,13774,NA,2.49688e-06,0.003247764,0.004572266
13775,F1044N.VOB,13775,NA,2.49688e-06,0.003336742,0.004544112
13776,F1044N.VOB,13776,NA,2.49688e-06,0.003407926,0.004969242
13777,F1044N.VOB,13777,NA,6.991268e-05,0.003763846,0.005157876
13778,F1044N.VOB,13778,NA,0.0001548066,0.003826132,0.004918564
13779,F1044N.VOB,13779,NA,0.0003795266,0.003523602,0.003907824
13780,F1044N.VOB,13780,NA,0.0006092386,0.003790542,0.0025395228
13781,F1044N.VOB,13781,NA,0.0006966294,0.00362148,0.0014724728
13782,F1044N.VOB,13782,NA,0.00064669176,0.003363438,0.0010895748
13783,F1044N.VOB,13783,NA,0.00056928848,0.003505804,0.0010135568
13784,F1044N.VOB,13784,NA,0.00039949988,0.00369266,0.0012528688
13785,F1044N.VOB,13785,NA,0.00029213488,0.003149884,0.001500628
13786,F1044N.VOB,13786,NA,0.00042946408,0.003292252,0.001810326
13787,F1044N.VOB,13787,NA,0.00061423392,0.003452416,0.001863818
13788,F1044N.VOB,13788,NA,0.0007865186,0.00326556,0.001742754
13789,F1044N.VOB,13789,NA,0.0008464436,0.003167682,0.0014640258
13790,F1044N.VOB,13790,NA,0.0007665436,0.00356809,0.0011374344
13791,F1044N.VOB,13791,NA,0.00054931424,0.003318946,0.00067851844
13792,F1044N.VOB,13792,NA,0.00034956312,0.003043108,0.0003969753
13793,F1044N.VOB,13793,NA,0.00019225972,0.003016414,0.0002196037
13794,F1044N.VOB,13794,NA,8.988772e-05,0.002980824,0.0003857139
13795,F1044N.VOB,13795,NA,4.99376e-05,0.002918538,0.0005377473
13796,F1044N.VOB,13796,NA,0.00011485636,0.002847356,0.000529301
13797,F1044N.VOB,13797,NA,0.00012484388,0.002758378,0.00053774732
13798,F1044N.VOB,13798,NA,9.987508e-05,0.003265562,0.00054619352
13799,F1044N.VOB,13799,NA,8.988756e-05,0.003381234,0.00032095932
13800,F1044N.VOB,13800,NA,8.988756e-05,0.003505806,0.00011543276
13801,F1044N.VOB,13801,NA,1.747816e-05,0.003781642,0.00010417102
13802,F1044N.VOB,13802,NA,4.99376e-06,0.004021886,9.290928e-05
13803,F1044N.VOB,13803,NA,4.99376e-06,0.003585886,5.349328e-05
13804,F1044N.VOB,13804,NA,2.49688e-06,0.003737152,4.223152e-05
13805,F1044N.VOB,13805,NA,0,0.00374605,0.00013795628
13806,F1044N.VOB,13806,NA,0,0.003559192,0.00039416028
13807,F1044N.VOB,13807,NA,2.49688e-06,0.003488008,0.00082773684
13808,F1044N.VOB,13808,NA,4.99376e-06,0.003639272,0.00103044824
13809,F1044N.VOB,13809,NA,7.49064e-06,0.003407924,0.0010754952
13810,F1044N.VOB,13810,NA,1.24844e-05,0.003274454,0.0010107402
13811,F1044N.VOB,13811,NA,1.498128e-05,0.003238862,0.0007545362
13812,F1044N.VOB,13812,NA,1.498128e-05,0.003372332,0.0003181442
13813,F1044N.VOB,13813,NA,1.24844e-05,0.003523598,9.85402e-05
13814,F1044N.VOB,13814,NA,9.98752e-06,0.003612578,3.660064e-05
13815,F1044N.VOB,13815,NA,4.99376e-06,0.003541394,2.81544e-06
13816,F1044N.VOB,13816,NA,2.49688e-06,0.003505804,5.63088e-06
13817,F1044N.VOB,13817,NA,2.49688e-06,0.003292252,5.63088e-06
13818,F1044N.VOB,13818,NA,2.49688e-06,0.003452416,0.00033503688
13819,F1044N.VOB,13819,NA,2.49688e-06,0.003363436,0.00241002144
13820,F1044N.VOB,13820,NA,2.49688e-06,0.00334564,0.00654026144
13821,F1044N.VOB,13821,NA,2.49688e-06,0.003238864,0.011546106
13822,F1044N.VOB,13822,NA,0,0.003630376,0.016473106
13823,F1044N.VOB,13823,NA,4.99376e-06,0.003416824,0.02063994
13824,F1044N.VOB,13824,NA,1.24844e-05,0.003283356,0.02166756
13825,F1044N.VOB,13825,NA,1.498128e-05,0.00348801,0.019105516
13826,F1044N.VOB,13826,NA,1.498128e-05,0.003648172,0.01470499
13827,F1044N.VOB,13827,NA,1.498128e-05,0.003167682,0.011196968
13828,F1044N.VOB,13828,NA,9.98752e-06,0.003016416,0.008916468
13829,F1044N.VOB,13829,NA,2.49688e-06,0.00295413,0.007297598
13830,F1044N.VOB,13830,NA,0,0.00295413,0.007373616
13831,F1044N.VOB,13831,NA,0,0.00322107,0.008893942
13832,F1044N.VOB,13832,NA,0,0.00322107,0.00917267
13833,F1044N.VOB,13833,NA,0,0.002882948,0.0074074
13834,F1044N.VOB,13834,NA,0,0.003194376,0.006948484
13835,F1044N.VOB,13835,NA,0,0.003069804,0.00767487
13836,F1044N.VOB,13836,NA,0,0.002891844,0.00853077
13837,F1044N.VOB,13837,NA,0,0.003132088,0.009642864
13838,F1044N.VOB,13838,NA,4.99376e-06,0.003674864,0.011546094
13839,F1044N.VOB,13839,NA,1.498128e-05,0.003416824,0.01204724
13840,F1044N.VOB,13840,NA,2.746568e-05,0.003559192,0.010222834
13841,F1044N.VOB,13841,NA,2.746568e-05,0.003559192,0.007303229
13842,F1044N.VOB,13842,NA,3.74532e-05,0.003674866,0.0045891538
13843,F1044N.VOB,13843,NA,4.244696e-05,0.00339903,0.0031026078
13844,F1044N.VOB,13844,NA,3.245944e-05,0.003621478,0.0036600678
13845,F1044N.VOB,13845,NA,1.997504e-05,0.003443518,0.0059884338
13846,F1044N.VOB,13846,NA,1.997504e-05,0.003514702,0.0088601788
13847,F1044N.VOB,13847,NA,9.98752e-06,0.00347911,0.010926714
13848,F1044N.VOB,13848,NA,0,0.003621476,0.010943606
13849,F1044N.VOB,13849,NA,0,0.003657068,0.009316282
13850,F1044N.VOB,13850,NA,0,0.003612578,0.006914714
13851,F1044N.VOB,13851,NA,0,0.003488006,0.004515962
13852,F1044N.VOB,13852,NA,0,0.00333674,0.002970282
13853,F1044N.VOB,13853,NA,0,0.00320327,0.002452242
13854,F1044N.VOB,13854,NA,0,0.003283352,0.002733786
13855,F1044N.VOB,13855,NA,2.49688e-06,0.003550292,0.003364444
13856,F1044N.VOB,13856,NA,2.49688e-06,0.003461314,0.003161732
13857,F1044N.VOB,13857,NA,2.49688e-06,0.00343462,0.0026971854
13858,F1044N.VOB,13858,NA,4.99376e-06,0.003594784,0.0025085518
13859,F1044N.VOB,13859,NA,4.99376e-06,0.003488008,0.0019905118
13860,F1044N.VOB,13860,NA,2.49688e-06,0.00313209,0.0013119918
13861,F1044N.VOB,13861,NA,2.49688e-06,0.003336742,0.0017934318
13862,F1044N.VOB,13862,NA,2.49688e-06,0.003354538,0.0018018782
13863,F1044N.VOB,13863,NA,0,0.003114294,0.00168363
13864,F1044N.VOB,13864,NA,0,0.00335454,0.001863818
13865,F1044N.VOB,13865,NA,2.49688e-06,0.003559192,0.002353704
13866,F1044N.VOB,13866,NA,2.49688e-06,0.0035236,0.004448388
13867,F1044N.VOB,13867,NA,2.49688e-06,0.003550294,0.0081478682
13868,F1044N.VOB,13868,NA,2.49688e-06,0.003639272,0.011872684
13869,F1044N.VOB,13869,NA,2.49688e-06,0.003105394,0.014220756
13870,F1044N.VOB,13870,NA,0,0.003407926,0.01506257
13871,F1044N.VOB,13871,NA,0,0.003665968,0.013553496
13872,F1044N.VOB,13872,NA,0,0.003683764,0.011163192
13873,F1044N.VOB,13873,NA,2.49688e-06,0.003737152,0.00817602
13874,F1044N.VOB,13874,NA,2.49688e-06,0.004039682,0.005898332
13875,F1044N.VOB,13875,NA,2.49688e-06,0.00364817,0.004372368
13876,F1044N.VOB,13876,NA,2.49688e-06,0.00360368,0.0030885302
13877,F1044N.VOB,13877,NA,2.49688e-06,0.00355919,0.0016864446
13878,F1044N.VOB,13878,NA,2.49688e-06,0.003541394,0.0012753906
13879,F1044N.VOB,13879,NA,2.49688e-06,0.003665966,0.0019370186
13880,F1044N.VOB,13880,NA,2.49688e-06,0.003603682,0.0028266946
13881,F1044N.VOB,13881,NA,2.49688e-06,0.003203274,0.0032011464
13882,F1044N.VOB,13882,NA,2.49688e-06,0.003434622,0.003361626
13883,F1044N.VOB,13883,NA,0,0.003461316,0.00341512
13884,F1044N.VOB,13884,NA,0,0.003381234,0.002556412
13885,F1044N.VOB,13885,NA,0,0.003630376,0.001723044
13886,F1044N.VOB,13886,NA,0,0.003906212,0.0013570386
13887,F1044N.VOB,13887,NA,0,0.003701558,0.001151512
13888,F1044N.VOB,13888,NA,1.24844e-05,0.003941804,0.0007714282
13889,F1044N.VOB,13889,NA,1.498128e-05,0.004066376,0.00058561
13890,F1044N.VOB,13890,NA,1.498128e-05,0.004012988,0.00062221
13891,F1044N.VOB,13891,NA,1.498128e-05,0.004084172,0.0010051094
13892,F1044N.VOB,13892,NA,1.997504e-05,0.003941806,0.0011233578
13893,F1044N.VOB,13893,NA,9.98752e-06,0.003692662,0.0012922836
13894,F1044N.VOB,13894,NA,7.49064e-06,0.003461314,0.0024353498
13895,F1044N.VOB,13895,NA,7.49064e-06,0.003488008,0.0039810238
13896,F1044N.VOB,13896,NA,7.49064e-06,0.003372334,0.0055520298
13897,F1044N.VOB,13897,NA,4.99376e-06,0.003701558,0.007688938
13898,F1044N.VOB,13898,NA,4.99376e-06,0.003683762,0.010177788
13899,F1044N.VOB,13899,NA,4.99376e-06,0.003808334,0.011945888
13900,F1044N.VOB,13900,NA,9.98752e-06,0.003861722,0.0132438
13901,F1044N.VOB,13901,NA,4.993752e-05,0.003585886,0.01381534
13902,F1044N.VOB,13902,NA,0.00025967464,0.003354538,0.01378156
13903,F1044N.VOB,13903,NA,0.00056429376,0.003505804,0.01344652
13904,F1044N.VOB,13904,NA,0.00085892576,0.003283356,0.012176752
13905,F1044N.VOB,13905,NA,0.001186016,0.002847356,0.010327016
13906,F1044N.VOB,13906,NA,0.001445692,0.003603684,0.009178318
13907,F1044N.VOB,13907,NA,0.0013607988,0.004484586,0.007953606
13908,F1044N.VOB,13908,NA,0.0011210986,0.005845982,0.006320652
13909,F1044N.VOB,13909,NA,0.0010661666,0.008114962,0.00543379
13910,F1044N.VOB,13910,NA,0.0009038704,0.01054411,0.00462576
13911,F1044N.VOB,13911,NA,0.0008364544,0.011807614,0.003477062
13912,F1044N.VOB,13912,NA,0.0008214732,0.01262622,0.0026239846
13913,F1044N.VOB,13913,NA,0.0008564294,0.011736418,0.0019651724
13914,F1044N.VOB,13914,NA,0.0009138574,0.010045806,0.001176851
13915,F1044N.VOB,13915,NA,0.0010511856,0.008942458,0.0006954114
13916,F1044N.VOB,13916,NA,0.0009588008,0.008123854,0.0003800834
13917,F1044N.VOB,13917,NA,0.0011061172,0.007225166,0.0002421272
13918,F1044N.VOB,13918,NA,0.0010861422,0.008132768,0.0002167884
13919,F1044N.VOB,13919,NA,0.0009063676,0.00878232,0.0004560998
13920,F1044N.VOB,13920,NA,0.000694133,0.008346318,0.0016611054
13921,F1044N.VOB,13921,NA,0.00056429532,0.007794642,0.0043695494
13922,F1044N.VOB,13922,NA,0.00037203512,0.00704721,0.007511575
13923,F1044N.VOB,13923,NA,0.00034706632,0.005445566,0.0105072
13924,F1044N.VOB,13924,NA,0.00034956312,0.004297726,0.01271732
13925,F1044N.VOB,13925,NA,0.00030461932,0.003630376,0.013072064
13926,F1044N.VOB,13926,NA,0.0002946318,0.003185476,0.01124485
13927,F1044N.VOB,13927,NA,0.00024219728,0.003265558,0.009186766
13928,F1044N.VOB,13928,NA,0.00018726596,0.00338123,0.006951308
13929,F1044N.VOB,13929,NA,7.240952e-05,0.003221068,0.005287382
13930,F1044N.VOB,13930,NA,2.49688e-05,0.003559192,0.00478342
13931,F1044N.VOB,13931,NA,4.99376e-05,0.00365707,0.004620126
13932,F1044N.VOB,13932,NA,0.00026716632,0.0035236,0.00512409
13933,F1044N.VOB,13933,NA,0.00045443224,0.003559192,0.006467048
13934,F1044N.VOB,13934,NA,0.00054931368,0.0039596,0.00686684
13935,F1044N.VOB,13935,NA,0.0006367044,0.003657068,0.006227736
13936,F1044N.VOB,13936,NA,0.000686642,0.003550292,0.005915222
13937,F1044N.VOB,13937,NA,0.0006092384,0.003550292,0.004901664
13938,F1044N.VOB,13938,NA,0.000474407,0.003550292,0.00319833
13939,F1044N.VOB,13939,NA,0.0004419476,0.003434618,0.002770384
13940,F1044N.VOB,13940,NA,0.0004794008,0.003372332,0.003454536
13941,F1044N.VOB,13941,NA,0.0004569288,0.003158782,0.003817728
13942,F1044N.VOB,13942,NA,0.0004069914,0.003452416,0.00398384
13943,F1044N.VOB,13943,NA,0.0005043696,0.003541396,0.00445965
13944,F1044N.VOB,13944,NA,0.0004893882,0.003603682,0.004451204
13945,F1044N.VOB,13945,NA,0.0005093632,0.004075276,0.004192184
13946,F1044N.VOB,13946,NA,0.0005318352,0.005098544,0.005354958
13947,F1044N.VOB,13947,NA,0.0005093632,0.00569471,0.007444004
13948,F1044N.VOB,13948,NA,0.0006242196,0.00697603,0.008848908
13949,F1044N.VOB,13949,NA,0.0006491884,0.008559872,0.009195206
13950,F1044N.VOB,13950,NA,0.0005867664,0.010757672,0.008924924
13951,F1044N.VOB,13951,NA,0.00055181,0.013097832,0.007407404
13952,F1044N.VOB,13952,NA,0.0004943818,0.01529564,0.0046426534
13953,F1044N.VOB,13953,NA,0.0002921346,0.01647906,0.0025901994
13954,F1044N.VOB,13954,NA,0.0002721596,0.01703964,0.0021256534
13955,F1044N.VOB,13955,NA,0.0002347064,0.014966412,0.0019539114
13956,F1044N.VOB,13956,NA,0.000264669,0.01236821,0.0022044854
13957,F1044N.VOB,13957,NA,0.00025468148,0.009921258,0.002601462
13958,F1044N.VOB,13958,NA,0.00035955048,0.007251864,0.002562046
13959,F1044N.VOB,13959,NA,0.00095630428,0.005098544,0.0019426504
13960,F1044N.VOB,13960,NA,0.00239949968,0.004991768,0.0016216908
13961,F1044N.VOB,13961,NA,0.00436454708,0.004546868,0.0009656952
13962,F1044N.VOB,13962,NA,0.0064968858,0.004128662,0.0013148092
13963,F1044N.VOB,13963,NA,0.008387018,0.004324418,0.0036797792
13964,F1044N.VOB,13964,NA,0.009573036,0.004279928,0.0070357688
13965,F1044N.VOB,13965,NA,0.009865172,0.00382613,0.0104846824
13966,F1044N.VOB,13966,NA,0.009650436,0.00409307,0.01352816
13967,F1044N.VOB,13967,NA,0.009378272,0.004084172,0.01471908
13968,F1044N.VOB,13968,NA,0.009178526,0.003639274,0.014096862
13969,F1044N.VOB,13969,NA,0.008704118,0.003639274,0.013283202
13970,F1044N.VOB,13970,NA,0.00837453,0.003808336,0.012261202
13971,F1044N.VOB,13971,NA,0.008721606,0.003354538,0.011731902
13972,F1044N.VOB,13972,NA,0.00937329,0.003203272,0.012103542
13973,F1044N.VOB,13973,NA,0.009538076,0.003488006,0.011638996
13974,F1044N.VOB,13974,NA,0.00953558,0.003327842,0.010020128
13975,F1044N.VOB,13975,NA,0.009877652,0.003505802,0.008468814
13976,F1044N.VOB,13976,NA,0.008576768,0.003585884,0.006331904
13977,F1044N.VOB,13977,NA,0.007078642,0.003505802,0.004344212
13978,F1044N.VOB,13978,NA,0.006259674,0.004075274,0.003268716
13979,F1044N.VOB,13979,NA,0.005652932,0.004351112,0.002632428
13980,F1044N.VOB,13980,NA,0.004871408,0.004146458,0.002238268
13981,F1044N.VOB,13981,NA,0.004704118,0.004431194,0.00254515
13982,F1044N.VOB,13982,NA,0.004007488,0.004413398,0.00250855
13983,F1044N.VOB,13983,NA,0.003300872,0.00374605,0.0022129298
13984,F1044N.VOB,13984,NA,0.002863918,0.003541396,0.0020749738
13985,F1044N.VOB,13985,NA,0.002104868,0.003407926,0.0016076114
13986,F1044N.VOB,13986,NA,0.00184769,0.002989722,0.0009290926
13987,F1044N.VOB,13987,NA,0.00219975,0.003007518,0.0006813346
13988,F1044N.VOB,13988,NA,0.002604244,0.003105394,0.0007151198
13989,F1044N.VOB,13989,NA,0.00353558,0.002891844,0.0005799794
13990,F1044N.VOB,13990,NA,0.004736578,0.003025314,0.000582795
13991,F1044N.VOB,13991,NA,0.005800248,0.003176578,0.0007376438
13992,F1044N.VOB,13992,NA,0.006749062,0.00325666,0.000681335
13993,F1044N.VOB,13993,NA,0.007588014,0.00347911,0.000802398
13994,F1044N.VOB,13994,NA,0.00801498,0.003772742,0.0012641284
13995,F1044N.VOB,13995,NA,0.00813483,0.00343462,0.0017061512
13996,F1044N.VOB,13996,NA,0.00798252,0.003639274,0.0016301346
13997,F1044N.VOB,13997,NA,0.007475654,0.003692662,0.0016470272
13998,F1044N.VOB,13998,NA,0.00653433,0.00347911,0.0014781018
13999,F1044N.VOB,13999,NA,0.005505616,0.00339013,0.001098019
14000,F1044N.VOB,14000,NA,0.004272158,0.003808334,0.0005884256
14001,F1044N.VOB,14001,NA,0.0031111096,0.00339013,0.0004955162
14002,F1044N.VOB,14002,NA,0.0021098616,0.003461314,0.000447654
14003,F1044N.VOB,14003,NA,0.001363295,0.003576988,0.0004138688
14004,F1044N.VOB,14004,NA,0.00071910076,0.003906214,0.0002674662
14005,F1044N.VOB,14005,NA,0.00038701628,0.003959602,0.0004054226
14006,F1044N.VOB,14006,NA,0.00021473172,0.004110866,0.0010417106
14007,F1044N.VOB,14007,NA,0.00012484412,0.003781642,0.002719709
14008,F1044N.VOB,14008,NA,9.488152e-05,0.003897316,0.0051043916
14009,F1044N.VOB,14009,NA,0.00014481916,0.003817234,0.007705859
14010,F1044N.VOB,14010,NA,0.00025468184,0.003719356,0.009932874
14011,F1044N.VOB,14011,NA,0.0006691628,0.003728254,0.01155175
14012,F1044N.VOB,14012,NA,0.0013208484,0.0039596,0.011571458
14013,F1044N.VOB,14013,NA,0.0019925096,0.003701558,0.010518476
14014,F1044N.VOB,14014,NA,0.0026292142,0.004030784,0.00918677
14015,F1044N.VOB,14015,NA,0.003018728,0.004520174,0.007939526
14016,F1044N.VOB,14016,NA,0.002888892,0.004466786,0.006959754
14017,F1044N.VOB,14017,NA,0.0023770316,0.004502378,0.007249736
14018,F1044N.VOB,14018,NA,0.001775283,0.0044134,0.008699678
14019,F1044N.VOB,14019,NA,0.0011710378,0.003808336,0.010757764
14020,F1044N.VOB,14020,NA,0.0007515614,0.003194374,0.013252248
14021,F1044N.VOB,14021,NA,0.000536829,0.003283354,0.01497248
14022,F1044N.VOB,14022,NA,0.0004993758,0.003247762,0.015651
14023,F1044N.VOB,14023,NA,0.000434457,0.003461312,0.01550178
14024,F1044N.VOB,14024,NA,0.0003945068,0.00339013,0.01488802
14025,F1044N.VOB,14025,NA,0.0005068672,0.003123192,0.01368864
14026,F1044N.VOB,14026,NA,0.000531836,0.003194376,0.01294254
14027,F1044N.VOB,14027,NA,0.00040449512,0.00300752,0.011844528
14028,F1044N.VOB,14028,NA,0.0003770294,0.003025316,0.010690208
14029,F1044N.VOB,14029,NA,0.0003570544,0.003247764,0.009817414
14030,F1044N.VOB,14030,NA,0.0003970044,0.003488008,0.009183938
14031,F1044N.VOB,14031,NA,0.000861424,0.00326556,0.009102298
14032,F1044N.VOB,14032,NA,0.00123096248,0.003585886,0.01038613
14033,F1044N.VOB,14033,NA,0.00124594376,0.003541396,0.01166997
14034,F1044N.VOB,14034,NA,0.00123096256,0.00347911,0.012672264
14035,F1044N.VOB,14035,NA,0.00105618036,0.003461314,0.01433336
14036,F1044N.VOB,14036,NA,0.0004968794,0.00355919,0.01559468
14037,F1044N.VOB,14037,NA,0.00012484404,0.003158782,0.01613524
14038,F1044N.VOB,14038,NA,0.00011485652,0.003176578,0.0163661
14039,F1044N.VOB,14039,NA,0.00010237212,0.003096496,0.01596068
14040,F1044N.VOB,14040,NA,4.244696e-05,0.002971926,0.014268614
14041,F1044N.VOB,14041,NA,3.495632e-05,0.003025314,0.012500516
14042,F1044N.VOB,14042,NA,4.244696e-05,0.003416824,0.010732434
14043,F1044N.VOB,14043,NA,4.494384e-05,0.003256662,0.008975606
14044,F1044N.VOB,14044,NA,7.990024e-05,0.003247764,0.008246408
14045,F1044N.VOB,14045,NA,7.490648e-05,0.003318946,0.008105636
14046,F1044N.VOB,14046,NA,6.242208e-05,0.00321217,0.00822107
14047,F1044N.VOB,14047,NA,5.243456e-05,0.00316768,0.008587072
14048,F1044N.VOB,14048,NA,4.244704e-05,0.003212168,0.009141714
14049,F1044N.VOB,14049,NA,9.98752e-06,0.0030787,0.009161422
14050,F1044N.VOB,14050,NA,7.49064e-06,0.003443518,0.009240254
14051,F1044N.VOB,14051,NA,7.49064e-06,0.003541396,0.008899586
14052,F1044N.VOB,14052,NA,2.49688e-06,0.003399028,0.0081901
14053,F1044N.VOB,14053,NA,4.99376e-06,0.003372334,0.007688952
14054,F1044N.VOB,14054,NA,2.49688e-06,0.003505802,0.007359546
14055,F1044N.VOB,14055,NA,2.49688e-06,0.003025312,0.0074243
14056,F1044N.VOB,14056,NA,2.49688e-06,0.00312319,0.008004272
14057,F1044N.VOB,14057,NA,2.49688e-06,0.003025312,0.008660268
14058,F1044N.VOB,14058,NA,0,0.003238864,0.009138892
14059,F1044N.VOB,14059,NA,6.99126e-05,0.003630376,0.009961008
14060,F1044N.VOB,14060,NA,0.0002571786,0.00382613,0.01048468
14061,F1044N.VOB,14061,NA,0.0006466926,0.0035236,0.0109436
14062,F1044N.VOB,14062,NA,0.0012908866,0.003772744,0.01202191
14063,F1044N.VOB,14063,NA,0.0020923846,0.003728254,0.01328322
14064,F1044N.VOB,14064,NA,0.00304869,0.003327844,0.014339
14065,F1044N.VOB,14065,NA,0.003770288,0.003283354,0.01565944
14066,F1044N.VOB,14066,NA,0.004189762,0.003746048,0.01674056
14067,F1044N.VOB,14067,NA,0.004284644,0.003541394,0.0171854
14068,F1044N.VOB,14068,NA,0.0040799,0.003674864,0.01739656
14069,F1044N.VOB,14069,NA,0.003578026,0.00356809,0.016673
14070,F1044N.VOB,14070,NA,0.0028489372,0.00392401,0.0151949
14071,F1044N.VOB,14071,NA,0.0022646692,0.00361258,0.01387166
14072,F1044N.VOB,14072,NA,0.0017802752,0.0035325,0.01273986
14073,F1044N.VOB,14073,NA,0.0014931332,0.002954132,0.01215988
14074,F1044N.VOB,14074,NA,0.0018751572,0.003114294,0.01221336
14075,F1044N.VOB,14075,NA,0.002699128,0.002669396,0.0122218
14076,F1044N.VOB,14076,NA,0.003418228,0.00282956,0.011740356
14077,F1044N.VOB,14077,NA,0.00426467,0.003105396,0.01079155
14078,F1044N.VOB,14078,NA,0.0051211,0.003550294,0.008995306
14079,F1044N.VOB,14079,NA,0.005363296,0.003416826,0.006833058
14080,F1044N.VOB,14080,NA,0.005345818,0.003959602,0.0048172086
14081,F1044N.VOB,14081,NA,0.005166042,0.0039685,0.0031476562
14082,F1044N.VOB,14082,NA,0.004749062,0.003915112,0.0018947882
14083,F1044N.VOB,14083,NA,0.004204742,0.003941806,0.001058604
14084,F1044N.VOB,14084,NA,0.003243444,0.00413756,0.0006447344
14085,F1044N.VOB,14085,NA,0.002639198,0.003496906,0.00048425466
14086,F1044N.VOB,14086,NA,0.002524342,0.003621478,0.0003660065
14087,F1044N.VOB,14087,NA,0.002152308,0.003665968,0.00019989594
14088,F1044N.VOB,14088,NA,0.0016903862,0.003461316,6.4755e-05
14089,F1044N.VOB,14089,NA,0.001692883,0.003434622,2.815434e-05
14090,F1044N.VOB,14090,NA,0.00149563,0.003692662,3.378522e-05
14091,F1044N.VOB,14091,NA,0.001033708,0.003247764,4.223152e-05
14092,F1044N.VOB,14092,NA,0.0008014982,0.003194376,7.601668e-05
14093,F1044N.VOB,14093,NA,0.0006791512,0.0030876,0.00021960382
14094,F1044N.VOB,14094,NA,0.00050436968,0.0030876,0.00064473408
14095,F1044N.VOB,14095,NA,0.00033957572,0.00322107,0.00141616234
14096,F1044N.VOB,14096,NA,0.00017977532,0.003372334,0.0022157466
14097,F1044N.VOB,14097,NA,0.000102372,0.00304311,0.003164548
14098,F1044N.VOB,14098,NA,7.490632e-05,0.003399028,0.004096456
14099,F1044N.VOB,14099,NA,6.741568e-05,0.00334564,0.004532848
14100,F1044N.VOB,14100,NA,5.493128e-05,0.003336742,0.004240044
14101,F1044N.VOB,14101,NA,3.74532e-05,0.003443518,0.0036262784
14102,F1044N.VOB,14102,NA,3.495632e-05,0.003683762,0.0027084468
14103,F1044N.VOB,14103,NA,2.49688e-05,0.003381232,0.0017202302
14104,F1044N.VOB,14104,NA,1.997504e-05,0.003452416,0.0008727852
14105,F1044N.VOB,14105,NA,1.498128e-05,0.003354538,0.00038853006
14106,F1044N.VOB,14106,NA,4.99376e-06,0.003327844,0.00019144966
14107,F1044N.VOB,14107,NA,7.49064e-06,0.003505804,0.00012387926
14108,F1044N.VOB,14108,NA,2.49688e-05,0.003763844,3.096986e-05
14109,F1044N.VOB,14109,NA,3.495632e-05,0.003407926,5.63086e-06
14110,F1044N.VOB,14110,NA,4.744072e-05,0.003470212,0
14111,F1044N.VOB,14111,NA,5.992512e-05,0.003977398,0
14112,F1044N.VOB,14112,NA,7.740328e-05,0.004377808,2.81544e-06
14113,F1044N.VOB,14113,NA,0.00010736572,0.00490279,2.81544e-06
14114,F1044N.VOB,14114,NA,0.00016229712,0.005329892,2.81544e-06
14115,F1044N.VOB,14115,NA,0.00017228464,0.005196422,2.81544e-06
14116,F1044N.VOB,14116,NA,0.00016729088,0.0048494,2.81544e-06
14117,F1044N.VOB,14117,NA,0.00015480648,0.004173154,0
14118,F1044N.VOB,14118,NA,0.00010986276,0.003488008,2.81544e-06
14119,F1044N.VOB,14119,NA,4.744072e-05,0.003327844,2.81544e-06
14120,F1044N.VOB,14120,NA,2.996256e-05,0.00334564,5.63088e-06
