Time (ms),Upper body mq,Left Hand mq,Right Hand mq,Upper body mq.1,Left Hand mq.1,Right Hand mq.1
50046,16.203417,0.250092,8.611119,11.207476,2.141697,0.37735599999999997
50142,15.263897,0.273019,5.20937,12.707911,2.328537,0.430751
50242,16.535142999999998,0.179251,2.329257,56.354580000000006,30.434587,0.47378000000000003
50350,15.832435999999998,0.214491,2.796144,23.610748,4.479457,0.355207
50478,26.940078999999997,0.424676,11.533603,11.191066000000001,4.426684,0.196708
50578,14.73368,0.156472,2.9753689999999997,34.039726,6.168639,1.737697
50678,15.924721,1.2013989999999999,2.883108,0.0,0.0,0.0
50782,19.757215,0.645518,3.563746,33.890488,3.669347,11.309014999999999
50846,18.794106,0.0,5.518408,56.83659399999999,26.959362,4.970255
50950,105.916077,0.0,8.795344,0.0,0.0,0.0
51050,33.099716,0.0,3.397824,21.68815,2.193535,3.027102
51150,83.720261,0.0,7.242895,47.005623,16.212366,3.957358
51282,8.348647,0.0,3.6474660000000005,69.883339,25.60265,0.40372399999999997
51382,9.348021000000001,0.0,1.841479,17.855148,3.36741,4.093419
51482,6.061824,0.0,0.749537,31.053753000000004,3.529378,1.7247439999999998
51546,3.33756,0.0,0.394081,22.124434,7.16325,0.9618700000000001
51646,4.056274,0.0,0.061184,10.477364999999999,1.89868,0.416634
51742,2.2246650000000003,0.0,0.0,26.033144,8.79565,0.219054
51850,8.157086,0.0,0.23595100000000002,11.260236,0.0,0.14694200000000002
51978,4.197412,0.0,0.15625999999999998,19.457678,5.706266,0.136701
52078,1.620174,0.0,0.119538,17.793962,4.407204,0.063401
52178,1.7834849999999998,0.0,0.094401,7.108714999999999,1.2171290000000001,0.078572
52250,81.985199,0.0,6.071748,10.178028999999999,0.318855,0.17228800000000002
52346,81.66951800000001,0.0,6.032734,5.862133999999999,2.709782,0.211946
52446,10.010695,0.0,0.25159000000000004,3.967824,1.156012,0.073936
52550,3.736118,0.0,0.316222,4.831257,0.892753,0.029189
52678,4.278048,0.0,0.29420999999999997,3.220304,0.44626099999999996,0.09003
52778,1.70757,0.0,0.172759,13.856086,6.999078,0.07802100000000001
52878,5.901545,0.0,0.125453,14.662951000000001,1.7182240000000002,4.527233
52978,5.672986,0.0,0.107275,23.614704,4.3969309999999995,2.683139
53074,2.517359,0.0,0.129937,26.7034,6.0029639999999995,1.690445
53142,1.412709,0.0,0.11663599999999999,14.079641,6.097841000000001,0.6611630000000001
53250,12.440187,0.0,0.15188800000000002,54.785534,9.821958,0.516894
53378,9.291636,0.0,0.12486400000000002,20.105504999999997,3.052378,0.304749
53478,3.7003690000000002,0.0,0.17672000000000002,28.356438,1.995243,0.339183
53574,3.673997,0.0,0.111953,16.758387,3.177666,0.369544
53674,3.876889,0.0,0.459454,18.755274,2.402543,0.31845500000000004
53778,3.697656,0.0,1.10181,24.881773000000003,6.943882,0.232041
53878,3.711333,0.0,0.883798,11.8978,1.808213,0.152446
53946,2.836638,0.0,0.585052,10.923216,1.414928,0.0985
54042,10.163845,0.0,5.609088,9.297275,0.415383,0.058078
54150,4.503739,0.0,0.353256,6.041291,0.0,0.03612
54278,14.161419,0.0,5.3426800000000005,27.046272,10.683059,0.018047999999999998
54378,3.5031760000000003,0.0,1.377389,5.959979,1.966836,0.100172
54478,4.184585,0.0,0.519881,35.652119,19.853460000000002,0.057607000000000005
54578,6.424772,0.0,3.22525,9.875210000000001,4.334257,0.20767199999999997
54642,7.929964999999999,0.0,1.0506739999999999,35.851524,15.893975,0.091485
54742,3.020465,0.0,0.9890329999999999,28.3834,16.360682999999998,0.028179000000000003
54850,3.107275,0.0,1.175359,25.847237,14.337204000000002,0.122821
54950,51.356285,0.0,4.30729,11.419849000000001,4.95821,0.159412
55074,68.75341,0.0,5.39184,10.351824,5.698079,0.127345
55174,1.5324520000000001,0.0,0.413405,9.507943,4.765137,0.112845
55274,3.749415,0.0,0.360126,15.676685,4.702853,0.18395799999999998
55342,2.6968490000000003,0.0,0.279265,8.674517,3.073036,0.071872
55442,7.159241000000001,0.0,0.257535,10.726449,6.140263,0.009065
55542,7.434659,0.0,0.168237,25.415917999999998,9.211535000000001,0.002143
55650,19.147758,0.0,8.339604,20.97715,8.711014,0.068887
55770,22.974695,0.0,11.299335000000001,60.081841000000004,12.124098,11.331586999999999
55870,35.548206,0.0,10.099941000000001,0.0,0.0,0.0
55970,24.712482,0.0,11.089400999999999,30.629165999999998,5.167482,7.307957000000001
56074,35.151901,0.0,18.933651,55.14082,5.048979,5.42194
56174,30.573116,0.0,7.4287410000000005,37.594299,10.766549000000001,1.63721
56242,13.140747,0.0,1.552217,16.424785999999997,4.904533,0.758975
56338,8.121307,0.0,2.001016,7.7958479999999994,0.0,0.816465
56450,10.721432,0.0,1.007955,8.242650999999999,3.735292,0.580779
56574,11.188955,0.0,0.781489,11.125608999999999,2.282645,0.227836
56674,5.878901,0.0,1.267572,15.883335,0.22248800000000002,0.034062
56774,19.049438000000002,0.0,7.9273690000000006,17.759293,4.755401999999999,0.119975
56874,22.300007,0.0,10.992597,14.652107,4.932862999999999,0.105775
56942,15.849653,0.0,5.823768,11.93825,4.173743,0.14432799999999998
57042,18.354256,0.0,8.834811,31.504801,10.396461,0.151748
57138,23.205166000000002,0.0,6.459444,29.00511,6.526561,0.154123
57250,10.141562,0.0,3.681064,32.887867,9.973919,0.14066800000000002
57374,19.335762,0.0,8.635521,18.395567,1.9447919999999999,0.104315
57450,73.43514300000001,0.0,12.217309,4.323945,0.34023400000000004,0.057887
57550,27.639952,0.0,5.651577,20.844193,3.178042,0.051193
57650,12.629221000000001,0.0,2.286229,14.39326,2.250162,0.043125
57750,37.397667,0.0,9.804071,3.6269419999999997,0.764879,0.454542
57838,58.731853,0.0,12.898162,10.223089,5.317181,0.226293
57950,3.6097059999999996,0.0,0.0,11.079871,2.438597,0.18627
58074,3.014924,0.0,0.0,37.26696,5.082888,10.121288
58170,3.847493,0.0,0.0,20.196115,1.2452219999999998,7.091734
58270,2.3148009999999997,0.0,0.0,12.614962,2.253574,2.6249130000000003
58370,4.135180999999999,0.0,0.0,18.520422,3.9052379999999998,3.690784
58438,11.771985,0.0,0.0,12.217067,4.188897,4.097658
58538,9.479752000000001,0.0,0.0,21.553741,7.177061999999999,8.478072000000001
58638,4.343909,0.0,0.0,12.011543,1.1204379999999998,6.411686
58750,11.878492,0.0,5.831499,14.520385999999998,10.561291,2.4782580000000003
58866,14.518253,0.0,7.576655000000001,14.061076000000002,4.401807,0.41921
58966,4.203204,0.0,2.270671,9.03381,5.025926999999999,0.48385900000000004
59050,85.795982,0.0,15.932722,13.118297,1.242567,0.34375700000000003
59170,70.314903,0.0,15.059672,0.0,0.0,0.0
59234,2.942007,0.0,0.184284,22.748529,6.092643,2.195653
59350,84.680634,0.0,14.776743,16.709204,1.4815479999999999,0.531705
59450,17.006058,0.0,2.1477630000000003,7.923448,2.233788,0.606632
59550,16.972162,0.0,7.32325,13.257295000000001,7.612525,0.273436
59650,10.892982,0.0,4.920472,3.6597230000000005,1.3408280000000001,0.126618
59750,12.420236000000001,0.0,6.857419,14.677287,4.9273370000000005,0.07403
59850,8.413314999999999,0.0,4.0294419999999995,7.140232000000001,2.602547,0.059316999999999995
59950,4.680992,0.0,1.8124790000000002,3.556246,0.9303549999999999,0.041493
60050,15.124714,0.0,4.533022,4.489248,1.127275,0.088017
60150,62.640266000000004,0.0,17.554976999999997,14.494809,6.313214,0.033554
60266,65.877884,0.0,13.811739000000001,40.522597999999995,20.711233,0.02659
60366,4.956814,0.0,0.34533,3.693282,0.0,0.079983
60450,81.839478,0.0,13.520956,3.124161,0.0,0.048916
60566,80.463432,0.0,12.869683,3.712762,0.0,0.040735
60666,36.401771999999994,0.0,19.98945,3.629455,0.0,0.056754
60734,9.100733,0.0,3.02276,1.370296,0.0,0.143773
60834,3.904637,0.0,0.600004,16.284735,0.0,0.01198
60950,10.003613,0.0,3.426592,23.733364,14.166104999999998,0.108556
61070,5.879008,0.0,1.3049030000000001,28.522634999999998,14.901142000000002,0.033983
61170,2.241526,0.22432600000000003,0.359134,13.988495,6.510341,0.022459
61302,4.874005,3.236871,0.102466,5.687941,2.499177,0.010776
61402,1.857068,0.0,0.17693599999999998,3.884242,0.0,0.028999
61500,2.9657,0.0,1.856975,5.821777,3.473164,0.038533
61650,4.319793,0.0,1.2092319999999999,2.734753,1.393248,0.015075999999999999
61766,3.5417730000000005,0.0,1.85215,1.980315,0.426029,0.135864
61850,2.3330740000000003,0.0,1.6198219999999999,16.594074,8.383586,0.10471199999999999
61966,2.808153,0.0,1.204518,3.5728760000000004,1.623911,0.049562
62066,4.373505000000001,1.081626,1.6887299999999998,5.188815,1.55342,0.092735
62150,2.98563,0.507416,0.997091,20.503609,5.83518,0.033379
62300,6.923868,0.0,2.297941,13.857099,3.7704730000000004,0.015517
62434,2.641743,0.0,1.2447350000000001,16.255663000000002,4.324789,0.065184
62550,6.251302,0.0,1.286678,10.479213,3.00237,0.032293999999999996
62666,2.394977,0.0,0.8245819999999999,8.815930999999999,2.1774400000000003,0.09955900000000001
62750,6.879199000000001,0.0,4.244321,12.070114,2.342244,0.279061
62898,4.463667,0.0,2.0563439999999997,17.38847,7.264325,0.098175
63000,4.064331,0.0,2.630113,14.982635,5.505123,0.071952
63150,111.51106999999999,0.0,21.280357000000002,10.974294,2.495115,0.108993
63250,114.860146,0.0,22.478607,7.348503,5.088822,0.063135
63362,2.354822,0.0,0.122653,3.4137910000000002,2.44279,0.017077000000000002
63462,2.369343,0.0,0.060585,1.572751,0.655796,0.11415299999999999
63550,3.165481,0.0,0.158866,5.892594,4.246805,0.160153
63698,2.695751,0.0,0.217823,2.961287,1.6575509999999998,0.147376
63800,2.572906,0.0,0.18201900000000001,11.5082,1.9403560000000002,0.18465
63930,1.583257,0.0,0.290473,5.84236,0.601467,0.126476
64034,1.10886,0.0,0.087552,23.72485,5.484536,0.339834
64130,3.207107,0.0,0.046401,23.230398,10.184382000000001,0.251193
64230,2.167509,0.0,0.044360000000000004,14.379356,2.839681,0.021596
64298,3.703005,0.0,1.639498,9.642475,0.876497,0.14836
64400,78.677025,0.0,13.426986999999999,3.103803,0.190797,0.079973
64500,39.383125,0.0,7.924167,20.210752,0.34199,0.150523
64630,36.721081,0.0,7.032164999999999,11.278947,0.6858420000000001,0.150574
64730,3.183827,0.0,0.411491,9.608445,0.549245,0.07292
64830,5.2112110000000005,0.0,0.278534,18.245399,5.039194,0.055041
64930,4.034194,0.0,0.148809,19.496939,8.852169,0.041451
65030,2.223195,0.0,0.099638,9.752792999999999,2.280462,0.035442
65094,3.5401279999999997,0.0,1.518614,30.612946,8.283207,0.030969
65194,3.120786,0.0,0.077027,15.928668,9.437494000000001,0.24072
65300,5.701037,0.0,0.7497060000000001,9.63462,2.0773599999999997,0.038903
65426,7.366581,0.0,1.65536,10.22067,1.6748720000000001,0.16784300000000002
65526,3.8660949999999996,0.0,0.48816499999999996,3.800926,0.916367,0.124392
65630,2.788553,0.0,0.798331,5.304354,0.503393,0.099799
65730,3.0158720000000003,0.0,1.248071,4.033938,0.296696,0.07525499999999999
65798,7.488639999999999,0.0,3.3776,3.715957,0.616346,0.027638999999999997
65900,97.903526,0.0,13.056655000000001,2.25083,0.491724,0.12361099999999998
65994,95.044067,0.0,18.81258,1.4887629999999998,0.265069,0.028064999999999996
66100,6.336633,0.0,0.705548,1.317634,0.24656199999999998,0.047269
66230,5.648417,0.0,0.323258,1.048503,0.160838,0.099226
66330,4.803823,0.0,0.442938,0.540099,0.082898,0.019381
66430,4.413616,1.210888,0.519935,0.402091,0.053079999999999995,0.029291
66530,21.677456,7.877750999999999,1.43052,0.322389,0.032413,0.039363999999999996
66594,16.720531,6.989253999999999,1.313459,7.675871000000001,0.016825,0.049318
66694,12.842931,4.45045,1.4301760000000001,11.746426,7.13957,0.062625
66790,49.751446,22.760561,4.0350839999999994,4.847236,1.631542,0.472391
66900,22.194197,0.0,0.0,3.5706800000000003,0.815044,0.487705
67026,15.46481,0.0,0.0,12.310681,6.552711,0.07708999999999999
67126,6.587667,0.0,0.0,15.775732000000001,2.9272080000000003,0.033111
67226,9.391475999999999,0.0,0.0,10.511381,2.418549,0.239527
67330,7.172677999999999,0.0,0.0,9.250938,1.342958,0.36949899999999997
67394,5.718396,0.0,0.0,3.594074,0.40981300000000004,0.191444
67494,6.617516999999999,0.0,0.0,9.435649,4.738883,0.09015
67600,8.643825999999999,0.0,0.0,5.347007,1.660057,0.052020000000000004
67726,46.471584,0.0,20.415548,4.6801379999999995,0.8753040000000001,0.20180399999999998
67826,12.050657000000001,0.0,2.008127,2.228952,0.8014439999999999,0.120368
67926,13.054905,0.0,5.338826,4.951169999999999,3.555857,0.22628
68026,14.185509,0.0,3.8331120000000003,7.081561,2.586815,0.218991
68094,9.156741,0.0,1.668278,4.834115,0.0,0.011184
68194,4.599153,0.0,0.773105,10.457063,0.0,0.06565399999999999
68294,6.114736,0.0,0.320808,16.247235999999997,0.0,3.5773019999999995
68400,5.1375779999999995,0.0,1.051005,10.149954,0.0,3.126705
68526,4.994086,0.0,1.045432,8.187945,0.0,1.709389
68600,77.38192,0.0,10.474772,2.110275,0.0,0.39268000000000003
68726,76.92437,0.0,10.152847,5.009997,0.21252,0.121698
68826,4.754008,0.0,1.8330389999999999,1.708176,0.0304,0.23711500000000002
68894,20.558678,0.0,8.629218,1.734721,0.0,0.169906
69100,18.03141,0.0,8.910606,3.132623,0.0,0.13103399999999998
69222,4.0175089999999996,0.0,1.0001950000000002,2.292237,0.0,0.04216
69322,1.634267,0.0,0.0,1.998201,0.127367,0.018038
69422,11.892296,0.0,4.0029639999999995,8.002213000000001,3.23939,0.010194
69522,30.375459999999997,0.0,17.975804999999998,5.701934,0.195656,0.006684999999999999
69622,14.893806,0.0,9.876263,8.017377999999999,2.0737919999999996,0.005025
69690,9.682238,0.0,1.578963,4.811223,0.0,0.004619
69800,17.800728,0.0,8.76035,2.501415,0.0,0.004106
69926,6.3728,0.0,2.2561009999999997,2.392201,0.0,0.003453
70022,21.707172,0.0,8.389338,1.972904,0.0,0.003003
70122,14.307291000000001,0.0,4.510456,1.008053,0.0,0.004181
70222,14.188920999999999,0.0,6.732172,17.142654,9.474113000000001,0.00456
70322,4.151769,0.0,1.491588,4.51006,2.091007,0.005845
70390,7.69136,0.0,0.758911,7.815164,2.779356,0.006006
70490,5.846296,0.0,2.0379549999999997,3.6167830000000003,1.006149,0.006529000000000001
70590,3.632044,0.0,0.559417,1.619842,0.599449,0.0036799999999999997
70700,1.997125,0.0,0.278287,1.1299860000000002,0.294477,0.006775
70822,7.164714999999999,0.0,0.070658,1.110587,0.286028,0.009043
70922,4.1970220000000005,0.0,0.065996,1.139894,0.186937,0.00745
71022,5.3385489999999995,0.0,0.23327399999999998,5.4983059999999995,4.643911,0.036556
71122,8.561645,0.0,0.27716399999999997,0.768928,0.0,0.063433
71190,3.3216010000000002,0.0,0.070478,1.053361,0.0,0.047084
71290,7.268225,0.0,1.6561419999999998,0.566585,0.0,0.036463999999999996
71400,5.075454,0.0,1.5758370000000002,6.72577,5.7283290000000004,0.028751
71500,74.590866,0.0,12.457111,3.202236,1.588955,0.013355
71622,75.645996,0.0,12.734132,21.072796,0.738314,5.555865
71722,4.682644,0.0,0.729437,48.686623,0.760023,16.252369
71822,3.803351,0.0,0.635779,31.074771999999996,0.6277739999999999,15.252692999999999
71890,4.836119,0.0,0.426817,11.255548,0.849562,4.571809
71990,6.031027,0.0,0.22357,8.423706,0.0,3.1871490000000002
72100,11.473446000000001,0.0,2.056796,5.787669999999999,0.0,2.527012
72222,7.606362,0.0,0.739751,39.179325,0.0,20.935471
72322,9.915426,2.374323,0.332422,20.142857,0.268069,4.978307
72422,16.10615,1.403274,6.9646490000000005,43.190353,0.307143,19.867254
72500,16.007061,0.0,5.80625,28.287497,0.10540799999999999,16.598179000000002
72600,18.053732,0.0,8.416451,23.450291,0.174572,14.504464000000002
72700,66.539726,0.0,6.199928,22.076307,0.058054999999999995,17.417305
72800,19.023897,0.0,1.940433,13.488585999999998,0.0,11.695774
72900,21.824089,0.0,10.644936,12.327225,0.0,1.329344
73018,45.429081,0.0,6.818103,36.496384,0.0,15.066035999999999
73122,3.536047,0.0,0.0,20.092899,0.207525,1.9028479999999999
73222,9.079704,0.0,6.467,10.897069,0.51568,1.1945370000000002
73322,29.526089000000002,0.0,17.128477,21.739681,0.33815700000000004,1.0815569999999999
73386,3.6264790000000002,0.0,0.0,5.087075,0.133777,0.553895
73486,17.155365,0.0,0.0,2.904762,0.49386599999999997,0.289377
73586,16.359710999999997,0.0,8.112066,12.341794,0.611291,0.149577
73700,43.603355,0.0,26.517809000000003,4.753174,0.890006,0.091035
73822,10.566622,0.0,4.7774209999999995,13.638376000000001,0.0,0.205031
73922,16.160982,0.0,8.800181,6.007512,0.118026,0.058199
74000,5.55514,0.0,1.822932,8.053894,0.155959,0.090446
74118,10.322157,0.096412,1.064026,3.6987389999999998,0.803649,0.033056
74186,9.448939999999999,0.19877899999999998,2.246027,3.0648020000000002,0.43254499999999996,0.019825
74286,11.416574,0.0,0.622622,3.473125,0.632326,0.0029879999999999998
74400,6.443615,0.0,0.401796,7.551252000000001,0.958375,0.083618
74518,2.6210869999999997,0.0,0.23835399999999998,60.886173,30.301582,0.025092
74618,2.578145,0.0,0.074287,7.080800999999999,0.0,0.159452
74718,6.5979600000000005,0.0,0.052465,6.018358999999999,2.9641830000000002,0.13476300000000002
74822,4.9246550000000004,0.0,0.119622,11.414047,2.008906,0.099
74900,7.898318,0.0,0.246178,7.329205,1.2962930000000001,0.087134
75050,3.000225,0.0,0.225546,6.147471,0.564439,0.201199
75182,11.779224000000001,0.0,0.102468,2.6576779999999998,0.2049,0.10070499999999999
75282,4.57253,0.0,0.10393599999999999,2.260663,0.091628,0.271173
75382,5.584352,0.34471,0.11379600000000001,4.601285,0.05895,0.10444400000000001
75450,76.296707,11.639565,6.593781,5.970181,0.044045,0.13316
75550,66.95681,0.0,6.791314999999999,2.915029,0.023909,0.026062000000000002
75650,9.800811999999999,0.0,0.7900149999999999,15.396096,0.875727,0.128593
75750,69.641571,0.0,9.139658,36.477416999999996,3.9127449999999997,0.083523
75882,70.19858599999999,0.0,10.514313000000001,8.056292,1.6185370000000001,0.22917800000000002
75982,6.406362000000001,0.0,0.740028,8.237761,0.25116700000000003,0.099633
76086,3.698989,0.0,1.48881,3.925032,0.088003,0.32171900000000003
76186,4.176918,0.0,0.526654,10.238756,0.037176,4.380898
76250,4.059565,0.0,1.1961469999999998,4.23148,0.159327,1.048478
76350,3.000264,0.0,0.9233959999999999,3.139155,0.187746,0.339375
76450,4.982908999999999,0.0,0.28720999999999997,9.068591,0.118368,4.7927029999999995
76550,3.304555,0.0,0.632988,21.593775,0.269215,1.9116
76682,6.863857,0.0,0.896891,19.403084,0.26810100000000003,0.180206
76750,71.655991,0.0,10.867362,22.598642,0.134978,0.42110200000000003
76850,3.298021,0.0,0.611444,14.143939999999999,0.547426,0.175812
76982,67.046341,0.0,9.727293,0.0,0.0,0.0
77050,66.145889,0.0,8.445107,0.0,0.0,0.0
77150,49.04253,0.0,6.449535,26.763071000000004,3.529143,0.210956
77250,12.250513,0.0,5.734712,8.864415,1.6366100000000001,0.036025
77378,4.374591000000001,0.0,1.269431,21.282032,0.920478,0.07573300000000001
77478,3.436658,0.0,0.360135,8.992914,0.572789,0.159912
77578,6.57177,0.0,4.084086,18.100614999999998,0.29766,4.494661
77678,18.236938000000002,0.0,10.968368,17.647999,0.8287889999999999,3.484512
77782,5.781527,0.0,0.0,15.680188000000001,4.084062,2.465543
77846,9.255301,0.0,0.0,9.964128,2.639681,0.9541649999999999
77946,9.081014999999999,0.0,0.0,18.320601999999997,3.3957599999999997,0.20490300000000003
78050,5.838295,0.0,0.0,24.868023,0.0,9.03462
78150,112.402496,0.0,37.426186,11.634744,0.0,5.596528
78282,81.418243,0.0,6.7807059999999995,4.408737,0.29778899999999997,1.814875
78382,49.464191,9.503875,4.835495,3.473132,0.277572,0.718646
78482,90.849113,21.349529,14.781920000000001,3.030716,0.191598,0.326975
78546,25.643841000000002,0.826226,0.0,20.149069,9.005552,0.09229
78646,26.030901,2.366228,0.0,15.364325,7.991795,0.136487
78750,22.667299,3.768942,0.0,8.511175999999999,2.4633599999999998,0.193466
78882,21.509388,4.004226,0.0,21.681353,0.7119880000000001,0.135756
78982,16.604212,2.722099,0.0,5.560326,0.120854,0.545834
79078,13.074558,0.0,0.0,22.751785,0.21912199999999998,4.722467
79178,11.391573,0.666952,0.0,23.321987,0.302289,15.697389000000001
79250,213.286087,24.69035,21.663527,33.369125,0.379508,16.904917
79350,8.016855,0.0,1.400034,12.079224,0.19926300000000002,5.001305
79450,17.268442,0.0,5.739454,5.064222,0.19072999999999998,0.951309
79550,155.53302,19.223276000000002,6.28385,45.430611,0.047557999999999996,3.672472
79682,57.281082,3.7767209999999998,9.549764,10.336926,0.062145000000000006,4.600582
79778,39.521332,2.006602,2.813593,45.493565000000004,0.117326,4.043357
79878,46.769478,7.017104,2.205029,10.652443,0.13819800000000002,4.786783
79978,25.504118,1.6634419999999999,1.732996,4.343682,0.08881599999999999,1.298503
80078,21.58905,0.0,1.330602,10.054049000000001,0.08636100000000001,2.926141
80146,12.159475,0.21101,1.204725,4.416729,0.075281,1.6546509999999999
80246,23.486839,0.367678,0.449046,4.0695,0.28633000000000003,0.704967
80350,45.282692,0.0,0.27672199999999997,9.957491000000001,4.885280000000001,0.137976
80478,22.561089000000003,7.504085000000001,0.86398,22.672588,11.527818,0.345215
80574,0.0,0.0,0.0,24.780783,1.622746,17.830385
80674,0.0,0.0,0.0,15.694366,1.502464,12.811719
80750,125.004501,13.863116,8.933361999999999,9.138292,1.259844,5.241257
80850,35.189968,0.0,2.688566,11.261594,4.631648,5.359426
80950,42.269211,0.0,4.484228,7.024558,1.266966,3.241564
81050,62.058871999999994,0.0,5.817519,7.1134830000000004,2.731336,1.233429
81178,76.96488199999999,12.146336999999999,3.7430190000000003,3.721004,1.311706,0.31759
81250,108.429138,12.55494,7.880172,7.291507000000001,3.352706,0.018690000000000002
81350,30.205986,0.0,0.0,10.079471,6.874796000000001,0.038466
81450,64.07886500000001,0.0,7.068935000000001,4.493169,3.4615519999999997,0.079036
81550,75.880394,7.119723,8.103177,5.310583,3.4765040000000003,0.052104
81642,87.35462199999999,11.549641000000001,6.2770529999999995,5.355437,0.330922,4.21485
81742,31.671368,2.195385,12.420219,3.7112260000000004,0.298941,2.5410779999999997
81850,36.329006,3.566965,8.924428,15.077779000000001,9.663658999999999,1.563971
81978,19.530302,3.11974,2.54612,8.895524,6.7239,0.350457
82078,6.774189,1.879457,0.0,2.2604889999999997,0.834817,0.11198
82178,8.328658,1.817339,0.0,12.969564,1.363008,0.367534
82246,8.15855,2.494149,0.0,7.275504,0.8542120000000001,0.336489
82342,7.98893,2.8451400000000002,0.0,28.736340999999996,8.0359,0.607367
82442,4.2722050000000005,0.0,0.0,15.548923,5.802455,0.081287
82542,7.848985000000001,0.0,3.3498690000000004,6.207893,2.264405,0.1724
82650,5.687593,0.0,1.03388,20.160969,1.608391,0.146353
82778,11.876284,2.037791,6.559114999999999,41.00581,16.71221,0.079828
82874,8.019357000000001,2.676707,0.0,10.109864,3.0124299999999997,0.070208
82974,7.436630999999999,0.0,0.0,10.573827,1.7901479999999999,0.017911
83074,6.411288,0.0,0.0,6.252978,2.98248,0.050481
83142,6.459619,0.0,0.0,6.893625999999999,1.818973,0.033116
83242,9.307139,0.0,3.473018,4.865486,0.7203039999999999,0.019527000000000003
83342,17.45443,0.0,13.721948000000001,2.944401,0.369805,0.18852
83450,30.256184,0.0,18.602408999999998,2.933226,0.248029,0.022218
83574,10.236694,0.0,3.130007,2.3173470000000003,0.319175,0.014363999999999998
83674,30.415096000000002,0.0,22.636635000000002,1.419306,0.273921,0.016559
83774,32.64233,0.0,6.773566000000001,1.2466700000000002,0.267009,0.010329000000000001
83874,17.917063,0.0,1.78607,1.5306959999999998,0.16808,0.145991
84038,28.387372999999997,5.647812999999999,1.814343,2.039813,0.266202,0.06502899999999999
84150,11.547323,1.485097,2.660459,6.047173,0.20045,0.017969
84274,25.979815,0.381542,11.150828,12.781715,0.140802,0.019888999999999997
84374,53.4086,5.029843,25.035652,12.974619,0.10833399999999999,0.145124
84474,21.967812,3.335514,5.912083999999999,3.941363,0.13180999999999998,0.117426
84574,7.338918,0.30028,0.944817,8.090902,0.087518,2.846673
84638,16.191076000000002,1.197199,5.703069999999999,10.922441000000001,0.064522,9.265352
84738,9.761784,1.394018,0.0,10.766445,0.10242899999999999,8.360192999999999
84842,5.093022,0.783712,0.0,10.851755,0.071792,9.337254
84950,68.727135,8.350323,0.0,16.307093,0.07093300000000001,13.196193
85074,68.44735,8.083369,0.0,16.447664000000003,0.109352,2.467384
85174,4.815872,0.128288,0.0,5.650831,0.062557,0.125591
85270,5.280143,0.100944,0.0,14.511566,0.049907,7.093916
85370,3.552171,0.16168,0.0,4.819143,0.070622,2.984674
85434,8.901182,2.805158,0.905884,8.409906,0.029407,1.116255
85538,8.044005,1.213634,1.005722,5.6474839999999995,0.08342100000000001,0.393504
85650,55.71957,6.359596,3.7831230000000002,11.500547000000001,0.168757,4.60618
85770,57.46096800000001,6.701847,3.148921,13.230501,0.15679500000000002,4.5523
85870,7.379683,1.358481,0.947767,10.271402,0.123358,0.887725
85974,9.287871,3.030681,0.48106899999999997,4.452301,0.153955,0.161458
86074,5.4286389999999995,0.717866,0.0,2.923334,0.127127,0.084395
86150,128.685928,17.006449,10.225383,1.7333740000000002,0.11118499999999999,0.066759
86250,13.303947,0.897114,1.6572619999999998,5.776476000000001,0.120842,0.20971199999999998
86350,82.888512,7.750732000000001,7.149642999999999,1.116375,0.092473,0.20498000000000002
86450,71.479401,12.347019,8.478026,7.682923,0.045558,0.202246
86570,3.4220410000000006,0.0,0.0,4.191879,0.019622999999999998,0.095974
86670,5.003234,0.0,0.0,13.932638,0.055930999999999995,0.032017000000000004
86770,7.457797,0.0,0.0,18.362331,0.046005000000000004,10.114697999999999
86870,3.684825,0.8708,0.0,13.612537,0.027663999999999998,7.456116000000001
86950,55.979729000000006,7.927060000000001,0.0,5.066037000000001,0.049549,2.949158
87034,61.845963,11.212512,0.0,5.339486,0.050956,0.8891530000000001
87134,4.274898,0.6401899999999999,0.0,6.200605,0.131167,3.114375
87250,4.797142,1.8195080000000001,0.0,13.961466,0.067459,0.401312
87370,10.471574,3.912332,0.0,3.2913040000000002,0.034682,0.705434
87470,3.0451650000000003,0.457686,0.0,9.09924,0.069953,1.624296
87570,2.351523,0.21118800000000001,0.0,6.852479,0.046258999999999995,1.47212
87670,5.230987,1.0095290000000001,0.0,3.929582,0.07746499999999999,0.642892
87738,2.005866,0.190052,0.0,2.73124,0.190197,1.534598
87838,1.842695,0.20435999999999999,0.0,1.6880560000000002,0.12459,0.464447
87950,9.596483000000001,0.773279,0.0,1.9649020000000001,0.09990700000000001,0.269252
88066,4.354197,2.171151,0.0,3.0826580000000003,0.113179,0.136347
88170,9.353446,2.438577,0.0,1.526548,0.155318,0.062338
88270,5.678572,0.0,0.0,2.123111,0.328975,0.219538
88370,2.743729,0.0,0.0,3.163026,0.147855,0.087986
88466,2.696295,0.0,0.0,1.8121009999999997,0.16004200000000002,0.105466
88534,8.271741,0.0,0.0,1.7272580000000002,0.155025,0.012362999999999999
88634,19.865097,0.0,0.0,5.455185,0.612163,0.062605
88750,28.690207,0.0,0.0,2.7406759999999997,0.5542630000000001,0.053429
88870,35.4776,0.0,0.0,1.7215779999999998,0.287936,0.045732
88970,10.743595,4.953615,0.0,4.450746,0.09132,0.008013
